time_s,ch1_v,ch2_v,ch3_v,ch4_v
-9.383e-05,0.0,0.0,0.0,0.0
-9.382800000000001e-05,0.0,0.0,859.79,0.0
-9.3826e-05,0.0,0.0,859.79,0.0
-9.3824e-05,0.0,-2.3158,0.0,0.0
-9.382200000000001e-05,0.0,-2.3158,859.79,0.0
-9.382e-05,0.0,0.0,859.79,0.0
-9.3818e-05,-8892.1,0.0,0.0,0.0
-9.381600000000001e-05,0.0,0.0,0.0,0.0
-9.3814e-05,-8892.1,0.0,0.0,-0.27181
-9.3812e-05,-8892.1,0.0,0.0,-0.27181
-9.381e-05,0.0,-2.3158,859.79,0.0
-9.380800000000001e-05,-8892.1,0.0,0.0,0.27181
-9.3806e-05,0.0,-2.3158,859.79,-0.27181
-9.3804e-05,0.0,0.0,0.0,-0.27181
-9.380200000000001e-05,0.0,0.0,859.79,-0.27181
-9.38e-05,0.0,0.0,0.0,0.0
-9.3798e-05,-8892.1,0.0,859.79,0.0
-9.379600000000001e-05,0.0,-2.3158,0.0,0.0
-9.3794e-05,8892.1,-2.3158,859.79,-0.27181
-9.3792e-05,0.0,0.0,0.0,-0.27181
-9.379000000000001e-05,-8892.1,2.3158,859.79,-0.27181
-9.3788e-05,0.0,-2.3158,0.0,0.0
-9.3786e-05,-8892.1,0.0,859.79,0.0
-9.378400000000001e-05,-8892.1,0.0,859.79,0.0
-9.3782e-05,0.0,0.0,0.0,0.0
-9.378e-05,-8892.1,0.0,859.79,0.27181
-9.377800000000001e-05,-8892.1,0.0,0.0,-0.27181
-9.3776e-05,-8892.1,2.3158,859.79,0.0
-9.3774e-05,0.0,-2.3158,859.79,0.0
-9.377200000000001e-05,0.0,0.0,0.0,0.0
-9.377e-05,0.0,0.0,0.0,0.0
-9.3768e-05,-8892.1,0.0,0.0,0.0
-9.376600000000001e-05,0.0,0.0,859.79,0.0
-9.3764e-05,0.0,0.0,859.79,0.0
-9.3762e-05,0.0,0.0,859.79,-0.27181
-9.376000000000001e-05,0.0,0.0,859.79,-0.27181
-9.3758e-05,0.0,0.0,0.0,-0.27181
-9.3756e-05,0.0,0.0,0.0,0.0
-9.375400000000001e-05,0.0,0.0,859.79,0.0
-9.3752e-05,0.0,0.0,859.79,-0.27181
-9.375e-05,-8892.1,0.0,0.0,0.0
-9.3748e-05,-8892.1,0.0,859.79,-0.27181
-9.3746e-05,0.0,-2.3158,0.0,-0.27181
-9.3744e-05,0.0,0.0,859.79,0.0
-9.374200000000001e-05,0.0,0.0,859.79,0.0
-9.374000000000001e-05,0.0,0.0,859.79,0.27181
-9.3738e-05,0.0,0.0,859.79,0.0
-9.3736e-05,0.0,0.0,859.79,-0.27181
-9.373400000000001e-05,0.0,0.0,0.0,0.0
-9.3732e-05,0.0,2.3158,0.0,-0.27181
-9.373e-05,-8892.1,0.0,0.0,0.0
-9.372800000000001e-05,0.0,2.3158,859.79,0.0
-9.3726e-05,0.0,0.0,859.79,0.0
-9.3724e-05,0.0,0.0,0.0,0.0
-9.372200000000001e-05,0.0,-2.3158,0.0,-0.27181
-9.372e-05,0.0,0.0,859.79,0.0
-9.3718e-05,0.0,-2.3158,0.0,0.0
-9.371600000000001e-05,0.0,0.0,0.0,0.0
-9.3714e-05,-8892.1,0.0,859.79,0.0
-9.3712e-05,0.0,0.0,-859.79,0.0
-9.371000000000001e-05,8892.1,-2.3158,859.79,0.0
-9.3708e-05,8892.1,0.0,859.79,0.0
-9.3706e-05,0.0,0.0,859.79,0.0
-9.370400000000001e-05,0.0,0.0,859.79,0.0
-9.3702e-05,0.0,0.0,859.79,0.0
-9.37e-05,-8892.1,0.0,0.0,-0.27181
-9.369800000000001e-05,0.0,0.0,0.0,-0.27181
-9.3696e-05,0.0,0.0,859.79,0.0
-9.3694e-05,0.0,0.0,0.0,0.0
-9.369200000000001e-05,0.0,0.0,0.0,0.0
-9.369e-05,-8892.1,0.0,0.0,-0.27181
-9.3688e-05,0.0,0.0,0.0,0.0
-9.368600000000001e-05,0.0,0.0,0.0,-0.27181
-9.3684e-05,-8892.1,-2.3158,0.0,0.0
-9.3682e-05,0.0,0.0,859.79,0.0
-9.368000000000001e-05,-8892.1,0.0,0.0,0.0
-9.3678e-05,0.0,2.3158,859.79,0.0
-9.3676e-05,0.0,-2.3158,859.79,0.0
-9.3674e-05,-8892.1,0.0,0.0,0.0
-9.367200000000001e-05,8892.1,2.3158,859.79,-0.27181
-9.367e-05,0.0,0.0,0.0,0.27181
-9.3668e-05,-8892.1,0.0,0.0,0.0
-9.366600000000001e-05,0.0,0.0,-859.79,0.0
-9.3664e-05,0.0,0.0,859.79,-0.27181
-9.3662e-05,0.0,0.0,859.79,-0.27181
-9.366000000000001e-05,0.0,0.0,0.0,-0.27181
-9.3658e-05,-8892.1,-2.3158,859.79,0.0
-9.3656e-05,0.0,0.0,859.79,0.0
-9.365400000000001e-05,0.0,0.0,859.79,0.0
-9.3652e-05,-8892.1,0.0,0.0,0.0
-9.365e-05,-8892.1,0.0,0.0,-0.27181
-9.364800000000001e-05,0.0,2.3158,0.0,0.27181
-9.3646e-05,0.0,2.3158,0.0,-0.27181
-9.3644e-05,0.0,2.3158,859.79,0.0
-9.364200000000001e-05,-8892.1,0.0,859.79,0.0
-9.364e-05,0.0,0.0,0.0,0.0
-9.3638e-05,-8892.1,0.0,0.0,0.0
-9.363600000000001e-05,-8892.1,0.0,859.79,0.0
-9.3634e-05,0.0,0.0,0.0,0.0
-9.3632e-05,-8892.1,0.0,0.0,0.0
-9.363000000000001e-05,0.0,2.3158,0.0,-0.27181
-9.3628e-05,-8892.1,0.0,0.0,0.0
-9.3626e-05,0.0,0.0,859.79,0.27181
-9.362400000000001e-05,0.0,0.0,0.0,0.0
-9.3622e-05,0.0,-2.3158,0.0,0.0
-9.362e-05,-8892.1,-2.3158,859.79,0.27181
-9.361800000000001e-05,-8892.1,0.0,0.0,-0.27181
-9.3616e-05,8892.1,0.0,0.0,0.0
-9.3614e-05,0.0,0.0,859.79,-0.27181
-9.3612e-05,0.0,-2.3158,859.79,0.0
-9.361e-05,0.0,0.0,0.0,0.0
-9.3608e-05,0.0,0.0,0.0,0.0
-9.360600000000001e-05,8892.1,0.0,0.0,0.27181
-9.360400000000001e-05,-8892.1,0.0,859.79,0.0
-9.3602e-05,-8892.1,-2.3158,0.0,0.0
-9.36e-05,-8892.1,0.0,0.0,0.0
-9.359800000000001e-05,0.0,0.0,0.0,0.0
-9.3596e-05,0.0,0.0,0.0,0.0
-9.3594e-05,0.0,-2.3158,0.0,-0.27181
-9.359200000000001e-05,0.0,0.0,859.79,-0.27181
-9.359e-05,0.0,0.0,0.0,0.0
-9.3588e-05,0.0,-2.3158,0.0,0.0
-9.358600000000001e-05,0.0,0.0,0.0,0.0
-9.3584e-05,-8892.1,0.0,0.0,0.0
-9.3582e-05,0.0,0.0,859.79,0.27181
-9.358000000000001e-05,0.0,0.0,859.79,-0.27181
-9.3578e-05,-8892.1,0.0,0.0,0.0
-9.3576e-05,0.0,0.0,0.0,-0.27181
-9.357400000000001e-05,0.0,0.0,859.79,0.0
-9.3572e-05,0.0,-2.3158,859.79,-0.27181
-9.357e-05,0.0,0.0,0.0,0.0
-9.356800000000001e-05,0.0,0.0,0.0,-0.27181
-9.3566e-05,-8892.1,0.0,0.0,0.0
-9.3564e-05,-8892.1,2.3158,0.0,-0.27181
-9.356200000000001e-05,0.0,-2.3158,859.79,-0.27181
-9.356e-05,0.0,0.0,859.79,0.0
-9.3558e-05,8892.1,0.0,859.79,0.0
-9.355600000000001e-05,0.0,0.0,859.79,-0.27181
-9.3554e-05,0.0,0.0,0.0,0.0
-9.3552e-05,0.0,0.0,0.0,-0.27181
-9.355000000000001e-05,0.0,0.0,0.0,0.0
-9.3548e-05,-8892.1,0.0,0.0,0.0
-9.3546e-05,0.0,0.0,859.79,0.0
-9.354400000000001e-05,-8892.1,0.0,0.0,0.0
-9.3542e-05,0.0,0.0,859.79,-0.27181
-9.354e-05,0.0,0.0,0.0,0.27181
-9.3538e-05,0.0,0.0,859.79,0.0
-9.353600000000001e-05,-8892.1,0.0,859.79,-0.27181
-9.3534e-05,0.0,2.3158,0.0,0.0
-9.3532e-05,-8892.1,0.0,0.0,0.0
-9.353000000000001e-05,0.0,0.0,0.0,0.0
-9.3528e-05,0.0,0.0,859.79,0.0
-9.3526e-05,0.0,2.3158,0.0,0.27181
-9.352400000000001e-05,0.0,2.3158,859.79,0.0
-9.3522e-05,0.0,0.0,0.0,0.0
-9.352e-05,0.0,0.0,0.0,0.0
-9.351800000000001e-05,-8892.1,0.0,0.0,-0.27181
-9.3516e-05,-8892.1,0.0,1719.58,-0.27181
-9.3514e-05,-8892.1,2.3158,0.0,0.0
-9.351200000000001e-05,0.0,0.0,859.79,0.0
-9.351e-05,-8892.1,2.3158,859.79,-0.27181
-9.3508e-05,0.0,0.0,0.0,0.0
-9.350600000000001e-05,0.0,0.0,0.0,0.0
-9.3504e-05,0.0,2.3158,859.79,0.0
-9.3502e-05,0.0,0.0,859.79,0.0
-9.350000000000001e-05,-8892.1,0.0,859.79,-0.27181
-9.3498e-05,0.0,-2.3158,0.0,-0.27181
-9.3496e-05,0.0,0.0,0.0,0.0
-9.349400000000001e-05,-8892.1,0.0,0.0,0.0
-9.3492e-05,0.0,0.0,859.79,0.0
-9.349e-05,0.0,0.0,859.79,0.0
-9.348800000000001e-05,0.0,0.0,0.0,0.0
-9.3486e-05,0.0,0.0,0.0,0.0
-9.3484e-05,0.0,0.0,0.0,0.0
-9.348200000000001e-05,0.0,0.0,0.0,-0.27181
-9.348e-05,0.0,0.0,859.79,0.0
-9.3478e-05,0.0,0.0,0.0,0.0
-9.3476e-05,-8892.1,0.0,0.0,0.0
-9.3474e-05,0.0,0.0,859.79,0.0
-9.3472e-05,0.0,0.0,0.0,0.0
-9.347000000000001e-05,0.0,0.0,0.0,0.0
-9.346800000000001e-05,0.0,0.0,0.0,0.0
-9.3466e-05,0.0,-2.3158,859.79,0.0
-9.3464e-05,0.0,0.0,0.0,0.0
-9.346200000000001e-05,-8892.1,2.3158,0.0,0.0
-9.346e-05,0.0,0.0,0.0,0.0
-9.3458e-05,-8892.1,0.0,859.79,0.27181
-9.345600000000001e-05,0.0,0.0,0.0,0.0
-9.3454e-05,0.0,0.0,0.0,-0.27181
-9.3452e-05,0.0,-2.3158,0.0,0.0
-9.345000000000001e-05,0.0,-2.3158,859.79,0.0
-9.3448e-05,0.0,0.0,859.79,-0.27181
-9.3446e-05,-8892.1,-2.3158,0.0,-0.27181
-9.344400000000001e-05,-8892.1,0.0,859.79,0.0
-9.3442e-05,0.0,0.0,0.0,0.0
-9.344e-05,8892.1,-2.3158,0.0,0.0
-9.343800000000001e-05,0.0,0.0,0.0,0.0
-9.3436e-05,0.0,0.0,-859.79,0.0
-9.3434e-05,0.0,-2.3158,859.79,-0.27181
-9.343200000000001e-05,-8892.1,2.3158,859.79,-0.27181
-9.343e-05,-8892.1,0.0,0.0,0.0
-9.3428e-05,-8892.1,0.0,-859.79,-0.27181
-9.342600000000001e-05,8892.1,0.0,0.0,-0.27181
-9.3424e-05,-8892.1,0.0,0.0,0.0
-9.3422e-05,-8892.1,0.0,0.0,0.0
-9.342000000000001e-05,0.0,0.0,0.0,0.0
-9.3418e-05,0.0,0.0,859.79,0.0
-9.3416e-05,-8892.1,0.0,0.0,-0.27181
-9.341400000000001e-05,0.0,-2.3158,0.0,0.0
-9.3412e-05,0.0,0.0,859.79,0.0
-9.341e-05,0.0,0.0,859.79,0.0
-9.340800000000001e-05,0.0,0.0,859.79,0.0
-9.3406e-05,0.0,0.0,859.79,-0.27181
-9.3404e-05,0.0,0.0,0.0,0.0
-9.3402e-05,0.0,0.0,0.0,0.0
-9.340000000000001e-05,0.0,0.0,0.0,0.0
-9.3398e-05,0.0,0.0,0.0,0.0
-9.3396e-05,0.0,0.0,0.0,0.0
-9.339400000000001e-05,-8892.1,0.0,0.0,-0.27181
-9.3392e-05,0.0,0.0,859.79,-0.27181
-9.339e-05,-8892.1,0.0,0.0,-0.27181
-9.338800000000001e-05,-8892.1,0.0,-859.79,0.0
-9.3386e-05,-8892.1,0.0,859.79,0.0
-9.3384e-05,8892.1,0.0,0.0,-0.27181
-9.338200000000001e-05,0.0,0.0,0.0,0.0
-9.338e-05,0.0,0.0,0.0,-0.27181
-9.3378e-05,0.0,0.0,0.0,0.27181
-9.337600000000001e-05,0.0,0.0,0.0,0.0
-9.3374e-05,8892.1,0.0,0.0,0.0
-9.3372e-05,0.0,0.0,0.0,0.27181
-9.337000000000001e-05,-8892.1,0.0,859.79,0.0
-9.3368e-05,0.0,0.0,0.0,0.0
-9.3366e-05,-8892.1,2.3158,0.0,0.0
-9.336400000000001e-05,0.0,0.0,859.79,-0.27181
-9.3362e-05,-8892.1,-2.3158,0.0,0.0
-9.336e-05,0.0,0.0,0.0,-0.27181
-9.335800000000001e-05,-8892.1,0.0,0.0,-0.27181
-9.3356e-05,-8892.1,0.0,0.0,-0.27181
-9.3354e-05,0.0,0.0,0.0,0.0
-9.335200000000001e-05,0.0,0.0,859.79,-0.27181
-9.335e-05,0.0,0.0,0.0,0.0
-9.3348e-05,0.0,0.0,0.0,-0.27181
-9.334600000000001e-05,-8892.1,0.0,0.0,0.27181
-9.3344e-05,0.0,2.3158,0.0,-0.27181
-9.3342e-05,0.0,0.0,859.79,-0.54362
-9.334e-05,0.0,2.3158,0.0,-0.27181
-9.3338e-05,-8892.1,0.0,859.79,-0.27181
-9.3336e-05,0.0,0.0,0.0,-0.27181
-9.333400000000001e-05,8892.1,0.0,0.0,-0.27181
-9.333200000000001e-05,0.0,-2.3158,859.79,-0.27181
-9.333e-05,0.0,0.0,0.0,0.0
-9.3328e-05,-8892.1,0.0,859.79,0.27181
-9.332600000000001e-05,-8892.1,2.3158,0.0,0.0
-9.3324e-05,0.0,-2.3158,859.79,0.0
-9.3322e-05,0.0,0.0,0.0,0.0
-9.332000000000001e-05,-8892.1,2.3158,0.0,0.0
-9.3318e-05,0.0,0.0,859.79,-0.27181
-9.3316e-05,0.0,0.0,0.0,0.0
-9.331400000000001e-05,-8892.1,0.0,0.0,-0.27181
-9.3312e-05,-8892.1,0.0,0.0,-0.27181
-9.331e-05,0.0,-2.3158,859.79,0.0
-9.330800000000001e-05,0.0,0.0,859.79,-0.27181
-9.3306e-05,0.0,0.0,0.0,0.0
-9.3304e-05,0.0,2.3158,859.79,-0.27181
-9.330200000000001e-05,0.0,-2.3158,859.79,0.0
-9.33e-05,0.0,0.0,0.0,0.0
-9.3298e-05,0.0,0.0,0.0,0.0
-9.329600000000001e-05,0.0,0.0,859.79,0.0
-9.3294e-05,0.0,0.0,859.79,0.0
-9.3292e-05,0.0,0.0,0.0,-0.27181
-9.329000000000001e-05,-8892.1,0.0,0.0,0.0
-9.3288e-05,0.0,0.0,0.0,0.0
-9.3286e-05,-8892.1,0.0,859.79,0.0
-9.328400000000001e-05,0.0,-2.3158,0.0,-0.27181
-9.3282e-05,0.0,0.0,859.79,-0.27181
-9.328e-05,0.0,-2.3158,0.0,0.0
-9.327800000000001e-05,-8892.1,0.0,859.79,0.0
-9.3276e-05,-8892.1,0.0,0.0,0.0
-9.3274e-05,0.0,0.0,0.0,0.0
-9.327200000000001e-05,0.0,0.0,0.0,-0.27181
-9.327e-05,0.0,2.3158,859.79,0.0
-9.3268e-05,0.0,0.0,859.79,0.0
-9.3266e-05,0.0,0.0,859.79,-0.27181
-9.326400000000001e-05,0.0,0.0,0.0,0.0
-9.3262e-05,0.0,0.0,0.0,-0.27181
-9.326e-05,-8892.1,0.0,0.0,0.27181
-9.325800000000001e-05,0.0,0.0,0.0,0.0
-9.3256e-05,8892.1,0.0,0.0,0.0
-9.3254e-05,-8892.1,-2.3158,859.79,-0.27181
-9.325200000000001e-05,-8892.1,0.0,0.0,-0.27181
-9.325e-05,0.0,0.0,859.79,-0.27181
-9.3248e-05,0.0,-2.3158,859.79,0.0
-9.324600000000001e-05,0.0,0.0,859.79,0.0
-9.3244e-05,0.0,0.0,859.79,0.27181
-9.3242e-05,0.0,0.0,0.0,0.0
-9.324000000000001e-05,8892.1,2.3158,0.0,-0.27181
-9.3238e-05,0.0,0.0,0.0,-0.27181
-9.3236e-05,-8892.1,0.0,0.0,0.0
-9.323400000000001e-05,0.0,0.0,0.0,0.0
-9.3232e-05,8892.1,0.0,859.79,0.0
-9.323e-05,0.0,0.0,859.79,0.0
-9.322800000000001e-05,0.0,0.0,859.79,-0.27181
-9.3226e-05,0.0,-2.3158,859.79,0.0
-9.3224e-05,0.0,0.0,0.0,0.0
-9.322200000000001e-05,0.0,0.0,0.0,0.0
-9.322e-05,0.0,0.0,0.0,-0.27181
-9.3218e-05,0.0,2.3158,0.0,0.0
-9.321600000000001e-05,0.0,0.0,0.0,0.0
-9.3214e-05,-8892.1,0.0,859.79,-0.27181
-9.3212e-05,0.0,0.0,859.79,0.0
-9.321000000000001e-05,0.0,0.0,859.79,-0.27181
-9.3208e-05,0.0,0.0,859.79,0.0
-9.3206e-05,0.0,0.0,859.79,0.0
-9.3204e-05,0.0,0.0,859.79,0.0
-9.3202e-05,0.0,0.0,859.79,0.0
-9.32e-05,-8892.1,0.0,859.79,0.0
-9.319800000000001e-05,0.0,0.0,0.0,0.0
-9.319600000000001e-05,0.0,0.0,859.79,0.0
-9.3194e-05,0.0,-2.3158,0.0,-0.27181
-9.3192e-05,0.0,2.3158,0.0,0.0
-9.319000000000001e-05,0.0,0.0,859.79,0.0
-9.3188e-05,0.0,0.0,0.0,-0.27181
-9.3186e-05,0.0,0.0,0.0,-0.27181
-9.318400000000001e-05,0.0,0.0,0.0,-0.27181
-9.3182e-05,0.0,0.0,0.0,0.0
-9.318e-05,0.0,0.0,0.0,-0.27181
-9.317800000000001e-05,8892.1,0.0,859.79,0.0
-9.3176e-05,0.0,0.0,0.0,0.0
-9.3174e-05,0.0,0.0,0.0,-0.27181
-9.317200000000001e-05,0.0,0.0,859.79,0.0
-9.317e-05,-8892.1,0.0,0.0,-0.27181
-9.3168e-05,0.0,0.0,0.0,0.0
-9.316600000000001e-05,-8892.1,0.0,0.0,0.0
-9.3164e-05,0.0,0.0,0.0,0.27181
-9.3162e-05,-8892.1,0.0,0.0,0.0
-9.316000000000001e-05,0.0,2.3158,0.0,0.0
-9.3158e-05,0.0,-2.3158,859.79,-0.27181
-9.3156e-05,-8892.1,0.0,859.79,0.0
-9.315400000000001e-05,0.0,0.0,859.79,0.0
-9.3152e-05,0.0,-2.3158,859.79,0.0
-9.315e-05,0.0,-2.3158,0.0,-0.27181
-9.314800000000001e-05,0.0,0.0,859.79,-0.27181
-9.3146e-05,0.0,0.0,0.0,-0.27181
-9.3144e-05,0.0,0.0,859.79,-0.27181
-9.314200000000001e-05,0.0,0.0,0.0,0.0
-9.314e-05,0.0,2.3158,1719.58,-0.27181
-9.3138e-05,0.0,2.3158,859.79,0.0
-9.313600000000001e-05,-8892.1,2.3158,0.0,0.0
-9.3134e-05,-8892.1,-2.3158,859.79,-0.27181
-9.3132e-05,-8892.1,0.0,859.79,0.0
-9.313e-05,0.0,0.0,0.0,-0.27181
-9.312800000000001e-05,8892.1,-2.3158,859.79,0.0
-9.3126e-05,0.0,0.0,0.0,0.0
-9.3124e-05,0.0,0.0,0.0,0.0
-9.312200000000001e-05,0.0,0.0,0.0,0.0
-9.312e-05,0.0,0.0,0.0,-0.27181
-9.3118e-05,0.0,0.0,0.0,0.0
-9.311600000000001e-05,-8892.1,0.0,859.79,0.0
-9.3114e-05,-8892.1,0.0,-859.79,0.0
-9.3112e-05,0.0,0.0,0.0,0.0
-9.311000000000001e-05,0.0,-2.3158,0.0,0.0
-9.3108e-05,0.0,-2.3158,0.0,0.0
-9.3106e-05,0.0,0.0,0.0,-0.27181
-9.310400000000001e-05,0.0,0.0,0.0,0.0
-9.3102e-05,-8892.1,0.0,859.79,0.0
-9.31e-05,0.0,0.0,0.0,0.0
-9.309800000000001e-05,0.0,0.0,0.0,0.0
-9.3096e-05,0.0,2.3158,0.0,-0.27181
-9.3094e-05,-8892.1,0.0,0.0,0.0
-9.309200000000001e-05,0.0,0.0,0.0,0.0
-9.309e-05,0.0,0.0,859.79,-0.54362
-9.3088e-05,-8892.1,2.3158,859.79,-0.27181
-9.308600000000001e-05,0.0,0.0,859.79,0.0
-9.3084e-05,0.0,0.0,0.0,-0.27181
-9.3082e-05,0.0,0.0,859.79,0.0
-9.308000000000001e-05,-8892.1,2.3158,0.0,0.0
-9.3078e-05,-8892.1,-2.3158,859.79,0.0
-9.3076e-05,0.0,0.0,0.0,0.0
-9.307400000000001e-05,0.0,0.0,859.79,0.0
-9.3072e-05,0.0,0.0,859.79,-0.27181
-9.307e-05,0.0,0.0,0.0,0.0
-9.3068e-05,-8892.1,0.0,0.0,0.0
-9.3066e-05,8892.1,0.0,0.0,-0.27181
-9.3064e-05,0.0,-2.3158,859.79,0.0
-9.306200000000001e-05,0.0,0.0,859.79,0.0
-9.306000000000001e-05,0.0,0.0,859.79,0.0
-9.3058e-05,0.0,2.3158,0.0,0.0
-9.3056e-05,0.0,0.0,0.0,-0.27181
-9.305400000000001e-05,-8892.1,2.3158,859.79,0.0
-9.3052e-05,0.0,0.0,0.0,0.0
-9.305e-05,0.0,0.0,859.79,0.0
-9.304800000000001e-05,0.0,0.0,0.0,0.0
-9.3046e-05,0.0,0.0,0.0,0.0
-9.3044e-05,0.0,0.0,859.79,-0.27181
-9.304200000000001e-05,0.0,0.0,859.79,-0.27181
-9.304e-05,-8892.1,-2.3158,0.0,0.0
-9.3038e-05,0.0,0.0,859.79,0.0
-9.303600000000001e-05,0.0,2.3158,1719.58,-0.27181
-9.3034e-05,0.0,2.3158,859.79,-0.27181
-9.3032e-05,0.0,0.0,0.0,-0.27181
-9.303000000000001e-05,0.0,-2.3158,859.79,0.0
-9.3028e-05,0.0,2.3158,859.79,0.0
-9.3026e-05,-8892.1,0.0,0.0,-0.27181
-9.302400000000001e-05,0.0,0.0,859.79,0.0
-9.3022e-05,-8892.1,0.0,0.0,-0.27181
-9.302e-05,0.0,2.3158,0.0,0.0
-9.301800000000001e-05,0.0,2.3158,859.79,0.0
-9.3016e-05,0.0,0.0,859.79,0.0
-9.3014e-05,-8892.1,-2.3158,859.79,0.0
-9.301200000000001e-05,0.0,-2.3158,0.0,0.0
-9.301e-05,-8892.1,0.0,859.79,0.0
-9.3008e-05,8892.1,2.3158,859.79,-0.27181
-9.300600000000001e-05,0.0,0.0,0.0,0.0
-9.3004e-05,0.0,0.0,0.0,0.0
-9.3002e-05,-8892.1,-2.3158,859.79,-0.27181
-9.300000000000001e-05,0.0,0.0,0.0,0.0
-9.2998e-05,0.0,0.0,0.0,0.0
-9.2996e-05,0.0,0.0,859.79,-0.27181
-9.2994e-05,0.0,0.0,859.79,0.0
-9.299200000000001e-05,-8892.1,0.0,0.0,-0.27181
-9.299e-05,0.0,2.3158,0.0,0.0
-9.2988e-05,-8892.1,0.0,859.79,0.0
-9.298600000000001e-05,0.0,0.0,859.79,0.0
-9.2984e-05,0.0,0.0,859.79,-0.27181
-9.2982e-05,0.0,0.0,0.0,0.0
-9.298000000000001e-05,0.0,0.0,859.79,0.0
-9.2978e-05,-8892.1,-2.3158,859.79,0.0
-9.2976e-05,-8892.1,0.0,0.0,0.0
-9.297400000000001e-05,0.0,0.0,0.0,0.0
-9.2972e-05,0.0,0.0,0.0,-0.27181
-9.297e-05,0.0,0.0,859.79,0.0
-9.296800000000001e-05,0.0,0.0,0.0,0.0
-9.2966e-05,0.0,2.3158,859.79,0.0
-9.2964e-05,0.0,0.0,0.0,0.0
-9.296200000000001e-05,0.0,0.0,-859.79,0.0
-9.296e-05,0.0,0.0,0.0,-0.27181
-9.2958e-05,0.0,0.0,859.79,0.0
-9.295600000000001e-05,0.0,0.0,0.0,0.0
-9.2954e-05,-8892.1,0.0,0.0,0.0
-9.2952e-05,8892.1,0.0,859.79,-0.27181
-9.295000000000001e-05,8892.1,0.0,0.0,0.0
-9.2948e-05,0.0,0.0,859.79,-0.27181
-9.2946e-05,0.0,0.0,859.79,-0.27181
-9.294400000000001e-05,-8892.1,0.0,859.79,0.0
-9.2942e-05,0.0,0.0,0.0,0.0
-9.294e-05,0.0,0.0,0.0,0.0
-9.293800000000001e-05,-8892.1,0.0,0.0,0.0
-9.2936e-05,-8892.1,0.0,859.79,0.0
-9.2934e-05,0.0,0.0,0.0,0.0
-9.2932e-05,0.0,0.0,859.79,0.0
-9.293e-05,0.0,0.0,1719.58,-0.27181
-9.2928e-05,0.0,0.0,0.0,-0.27181
-9.292600000000001e-05,-8892.1,0.0,0.0,-0.27181
-9.292400000000001e-05,-8892.1,0.0,859.79,0.0
-9.2922e-05,-8892.1,0.0,0.0,0.0
-9.292e-05,0.0,0.0,0.0,-0.27181
-9.291800000000001e-05,0.0,0.0,859.79,0.0
-9.2916e-05,0.0,0.0,859.79,0.0
-9.2914e-05,0.0,0.0,0.0,0.0
-9.291200000000001e-05,-8892.1,0.0,0.0,0.0
-9.291e-05,-8892.1,0.0,859.79,-0.27181
-9.2908e-05,0.0,0.0,859.79,0.0
-9.290600000000001e-05,0.0,0.0,0.0,0.0
-9.2904e-05,0.0,0.0,859.79,0.0
-9.2902e-05,0.0,0.0,0.0,0.0
-9.290000000000001e-05,0.0,0.0,0.0,0.0
-9.2898e-05,-8892.1,0.0,859.79,0.0
-9.2896e-05,-8892.1,2.3158,859.79,0.0
-9.289400000000001e-05,0.0,2.3158,859.79,-0.27181
-9.2892e-05,-8892.1,2.3158,0.0,0.0
-9.289e-05,-8892.1,0.0,0.0,0.0
-9.288800000000001e-05,0.0,0.0,0.0,0.0
-9.2886e-05,-8892.1,0.0,859.79,0.0
-9.2884e-05,0.0,-2.3158,0.0,0.0
-9.288200000000001e-05,-8892.1,0.0,859.79,0.0
-9.288e-05,0.0,0.0,0.0,0.0
-9.2878e-05,0.0,0.0,859.79,0.0
-9.287600000000001e-05,0.0,-2.3158,859.79,0.0
-9.2874e-05,0.0,0.0,0.0,0.0
-9.2872e-05,0.0,0.0,0.0,0.0
-9.287000000000001e-05,0.0,0.0,0.0,-0.27181
-9.2868e-05,0.0,0.0,0.0,0.27181
-9.2866e-05,-8892.1,0.0,0.0,-0.27181
-9.286400000000001e-05,0.0,2.3158,859.79,0.0
-9.2862e-05,0.0,0.0,0.0,0.0
-9.286e-05,-8892.1,0.0,0.0,0.0
-9.2858e-05,-8892.1,0.0,0.0,0.0
-9.285600000000001e-05,0.0,0.0,859.79,0.0
-9.2854e-05,0.0,0.0,859.79,-0.27181
-9.2852e-05,0.0,0.0,859.79,0.0
-9.285000000000001e-05,-8892.1,0.0,859.79,0.0
-9.2848e-05,0.0,0.0,0.0,-0.27181
-9.2846e-05,0.0,0.0,859.79,-0.27181
-9.284400000000001e-05,0.0,0.0,0.0,0.0
-9.2842e-05,0.0,0.0,0.0,0.0
-9.284e-05,0.0,2.3158,0.0,0.0
-9.283800000000001e-05,0.0,0.0,0.0,-0.27181
-9.2836e-05,0.0,0.0,859.79,0.0
-9.2834e-05,0.0,2.3158,859.79,0.0
-9.283200000000001e-05,-8892.1,0.0,0.0,0.0
-9.283e-05,0.0,0.0,0.0,0.0
-9.2828e-05,0.0,0.0,859.79,0.0
-9.282600000000001e-05,8892.1,0.0,859.79,0.27181
-9.2824e-05,0.0,0.0,0.0,0.0
-9.2822e-05,0.0,-2.3158,0.0,-0.27181
-9.282000000000001e-05,-8892.1,0.0,0.0,0.0
-9.2818e-05,-8892.1,-2.3158,0.0,0.0
-9.2816e-05,0.0,-2.3158,859.79,0.0
-9.281400000000001e-05,-8892.1,0.0,0.0,-0.27181
